country,year,region,gdp_growth,broadband,mobile,internet_use,gross_capital,trade_gdp,school_enroll,pop_growth,urban_pop,rule_of_law,fdi,inflation
Palau,2005,East Asia & Pacific,3.41918332076987,0.504566,30.5313,21.6015,57.5690767365757,161.46939728362,97.3436889648438,-0.00504553596313102,71.152,0.776517033576965,2.07905131348915,3.9514623522091
Palau,2006,East Asia & Pacific,1.02832621148966,0.495075,42.5968,21.6015,48.7362382325045,161.522864812368,100.88996887207,-1.14687139535809,71.91,0.984307050704956,17.1846897940259,4.42981143370254
Palau,2007,East Asia & Pacific,3.28809085473193,0.523262,55.388,21.6015,44.0720823320239,149.226444921843,101.115242004395,-1.49636421036855,72.655,0.876864910125732,2.1817623679715,3.2387503582688
Palau,2008,East Asia & Pacific,-4.0372843110098096,0.583934,61.3762,21.6015,37.7040403683899,142.823957969312,101.115242004395,-1.52961662609278,73.389,0.77113288640976,2.35707130671834,11.9655746807329
Palau,2009,East Asia & Pacific,-5.7734934742118,0.758993,68.1169,21.6015,29.311150643691,134.560995378899,101.115242004395,-1.59078597207349,74.109,0.805255591869354,1.46889493878883,1.43813538308952
Palau,2010,East Asia & Pacific,0.790317696963982,1.2992,78.8867,21.6015,29.319253479354,138.962918953332,101.115242004395,-1.68714418256042,74.817,0.74797523021698,1.42699832851776,1.44219017355169
Palau,2011,East Asia & Pacific,6.96735717565575,2.86536,85.4353,21.6015,33.2392536174933,144.713408848522,101.115242004395,-1.74375203014582,75.511,0.887741565704346,4.18663637083598,4.67469879518073
Palau,2012,East Asia & Pacific,3.03738754121761,5.05488,96.5438,21.6015,30.6165022265232,145.342283919719,101.115242004395,-1.74654999032287,76.194,0.898058652877808,10.0291460983471,3.61418047882138
Palau,2013,East Asia & Pacific,-2.39339134979973,10.2278,101.683,21.6015,26.1488015968354,139.010551344002,106.158729553223,-0.66077669618437,76.862,0.897094666957855,8.00597031006139,3.35481004221284
Palau,2014,East Asia & Pacific,4.37374823545169,6.26588,107.897,21.6015,32.7735840909044,141.171467758419,108.378378378378,0.378927580628865,77.517,0.275344848632812,16.3927821732094,4.19174548581257
Palau,2015,East Asia & Pacific,7.86508962806529,6.88801,133.613,21.6015,29.6950629929619,131.231224769102,101.115242004395,0.309990384912456,78.159,0.917640030384064,12.403185852616,0.949040643697096
Panama,1995,Latin America & Caribbean,-0.302769545385999,5.60439,0,0.0561,38.044095217771,146.905380036798,64.0424880981445,2.03974255911592,58.141,-0.140504896640778,2.93822304062591,3.173585986898815
Panama,1996,Latin America & Caribbean,-7.65193433978143,5.60439,0.25256115,0.22,26.7353924189405,165.609680183534,64.4195022583008,2.02267329531161,58.978,-0.16697995364666,4.65669851947756,3.173585986898815
Panama,1997,Latin America & Caribbean,5.56495539962489,5.60439,0.830058925,0.539,27.0385979540573,174.713863041899,67.6569900512695,2.01070630711665,59.807,-0.140504896640778,13.0452231220287,3.173585986898815
Panama,1998,Latin America & Caribbean,6.24441508584796,5.60439,2.976698822,2.75,29.8237024522318,157.996408512839,67.6569900512695,1.99702689961855,60.632,-0.130363434553146,11.9351432771208,3.173585986898815
Panama,1999,Latin America & Caribbean,3.14763386036323,5.60439,7.912963114,3.84,29.0771343426857,131.55739694225,63.910228729248,1.98126957046463,61.451,-0.140504896640778,8.94885873450805,3.173585986898815
Panama,2000,Latin America & Caribbean,2.18230222607616,5.60439,13.6329,6.5548,28.4060431386061,139.197934867656,64.2499084472656,1.96400557919623,62.198,-0.187658607959747,6.9176468268032,3.173585986898815
Panama,2001,Latin America & Caribbean,-0.995989281913566,0.253165,15.4792,7.2684,22.3776158314375,135.584351118395,66.2995376586914,1.94640732840296,62.497,-0.140504896640778,4.9522944609476,3.173585986898815
Panama,2002,Latin America & Caribbean,0.549728201098816,0.390977,16.8037,8.51808,21.2012571382655,126.024482449851,67.6569900512695,1.92966620283568,62.794,-0.0883368402719498,1.93034036728479,3.173585986898815
Panama,2003,Latin America & Caribbean,3.10474245435412,0.471471,21.7068,9.98742,25.4834955176096,117.267478940646,67.6569900512695,1.91370154774712,63.091,-0.140504896640778,7.72303743989763,3.173585986898815
Panama,2004,Latin America & Caribbean,6.13442184467048,0.515078,38.7539,11.1409,27.1054924995249,124.761756520445,67.365348815918,1.90499044238143,63.387,-0.107689194381237,8.46279991168861,0.474723078204338
Panama,2005,Latin America & Caribbean,6.25411779537141,0.53024,52.7838,11.484,27.0343390461882,139.211165086724,67.5274200439453,1.8851653336108,63.682,-0.101316899061203,6.64344440768547,2.85588324760959
Panama,2006,Latin America & Caribbean,7.83919999384199,3.34036,64.4277,17.3496,28.6053781670857,141.47257128141,67.3454132080078,1.85404642513367,63.976,-0.15525296330452,15.7789064536681,2.45789346442096
Panama,2007,Latin America & Caribbean,11.0968501218357,4.37188,87.5824,22.29,35.3865142206627,148.665601089573,67.6976089477539,1.83391184872287,64.268,-0.17409847676754,10.2406206022371,4.16863300298886
Panama,2008,Latin America & Caribbean,8.20927227088663,5.60439,111.843,33.82,41.3904764170808,164.58628613577,68.7568283081055,1.82065403181381,64.56,-0.203979909420013,9.29189970284583,8.75868317728785
Panama,2009,Latin America & Caribbean,-0.205009313798783,6.57564,170.203,39.08,30.8565496172702,137.046021610678,70.2938766479492,1.80423120361282,64.851,-0.0972685068845749,3.90591048455581,2.40905304082199
Panama,2010,Latin America & Caribbean,4.19797204867427,7.11835,183.169,40.1,37.3412025820706,145.44871880643,71.9136975816467,1.78385792968885,65.14,-0.0802930667996407,8.43207038785787,3.49128872618804
Panama,2011,Latin America & Caribbean,9.94036229041117,7.65785,182.359,42.7,37.6185178425835,158.208395346813,71.7412201114851,1.774688616656,65.437,0.0258786492049694,12.31683544373,5.87580243678765
Panama,2012,Latin America & Caribbean,7.70986507627907,7.84035,165.287,40.3019,42.5040223820497,153.208620367102,67.6569900512695,1.76451937667994,65.741,-0.222083896398544,8.13045858967083,5.69819959165996
Panama,2013,Latin America & Caribbean,4.48786634938627,8.03241,162.199,44.03,43.0705309054805,133.071568935782,76.4041290283203,1.74234111694192,66.052,-0.253414422273636,8.09167357098281,4.02715991571061
Panama,2014,Latin America & Caribbean,2.83087707850027,7.96652,177.439,44.9238,43.5746774849074,114.970604927053,76.0406265258789,1.73046380036004,66.371,-0.0646798387169838,9.69216526905834,2.62652699929146
Panama,2015,Latin America & Caribbean,3.46107387568399,7.98397,144.997,51.2054,42.2663686244598,96.5791573428957,76.5946807861328,1.73037489560864,66.696,-0.140977621078491,9.17966898468326,0.137492058461539
Papua New Guinea,1995,East Asia & Pacific,-6.7281630247188,0.1046349,0,1.4411550000000002,21.939185109852,104.739980951459,13.10142993927,3.59664503111954,14.081,-0.834696292877197,9.8050738668279,4.96031746031746
Papua New Guinea,1996,East Asia & Pacific,3.9492432113811,0.1046349,0.047744476,0.00207,22.7455163583381,107.803352613066,19.9277896881104,3.5759668470744,13.901,-0.616937637329102,2.13047333489178,4.96031746031746
Papua New Guinea,1997,East Asia & Pacific,-7.26669749488677,0.1046349,0.077755215,0.101,21.0575795242669,99.2079750268377,19.9277896881104,3.56159785450897,13.724,-0.834696292877197,0.573526453442751,4.96031746031746
Papua New Guinea,1998,East Asia & Pacific,-7.09404356703858,0.1046349,0.108156936,0.235,17.9066853759803,102.860932133887,19.9277896881104,3.51626141886498,13.549,-0.518381953239441,2.88798382712168,4.96031746031746
Papua New Guinea,1999,East Asia & Pacific,-1.62782619823496,0.1046349,0.13265336,0.667,16.3683366937768,116.006802066106,19.9277896881104,3.47976948021788,13.375,-0.834696292877197,8.57120177875045,4.96031746031746
Papua New Guinea,2000,East Asia & Pacific,-5.80069881814661,0.1046349,0.154595,0.835249,21.892017091559,115.421837958873,19.9277896881104,3.44925161413658,13.204,-0.758837521076202,2.74030313917345,4.96031746031746
Papua New Guinea,2001,East Asia & Pacific,-3.45795715085934,0.1046349,0.186787,0.904104,22.9518867289324,117.580367053663,19.9277896881104,3.39779731324978,13.182,-0.834696292877197,2.05072450909515,4.96031746031746
Papua New Guinea,2002,East Asia & Pacific,-3.45493602471663,0.1046349,0.253207,1.32166,21.1919831839046,118.919110291279,19.9277896881104,3.35700333077379,13.164,-0.747169494628906,0.672123736108209,4.96031746031746
Papua New Guinea,2003,East Asia & Pacific,-1.1723144679098,0.1046349,0.285761,1.3744,19.9214691833082,123.449069006746,19.9277896881104,3.32025850994105,13.146,-0.945253908634186,4.76766811241029,4.96031746031746
Papua New Guinea,2004,East Asia & Pacific,-0.591008801262731,0.1046349,0.763443,1.50791,20.0013064999479,131.082911016249,19.9277896881104,3.27757216652727,13.127,-0.762719392776489,0.828665064000147,4.96031746031746
Papua New Guinea,2005,East Asia & Pacific,2.96266985795965,0.1046349,1.14751,1.71619,21.124781354085748,115.71432001248951,19.9277896881104,3.23201129836566,13.109,-1.01297163963318,0.821562762714584,4.96031746031746
Papua New Guinea,2006,East Asia & Pacific,2.1010623787835,0.1046349,1.48198,1.75449,21.124781354085748,115.71432001248951,19.9277896881104,3.18938474785493,13.091,-0.834696292877197,1.53859475240196,4.96031746031746
Papua New Guinea,2007,East Asia & Pacific,4.47661413613285,0.1046349,4.30827,1.79056,21.124781354085748,115.71432001248951,19.9277896881104,3.1455292294859,13.073,-0.861481845378876,1.36861708392094,4.96031746031746
Papua New Guinea,2008,East Asia & Pacific,-3.34540325323914,0.0415843,12.1676,1.15,21.124781354085748,115.71432001248951,19.9277896881104,3.10574391860633,13.055,-0.916235208511353,0.410070468415145,4.96031746031746
Papua New Guinea,2009,East Asia & Pacific,3.57848686707685,0.0601234,19.1394,1.61,21.124781354085748,115.71432001248951,19.9277896881104,3.06322204516619,13.037,-0.912058353424072,3.61496051286185,4.96031746031746
Papua New Guinea,2010,East Asia & Pacific,6.85231014831385,0.0799107,25.0091,1.28,21.124781354085748,115.71432001248951,19.9277896881104,3.01998467654888,13.019,-0.932511210441589,0.249749808529939,4.96031746031746
Papua New Guinea,2011,East Asia & Pacific,-1.79758471709076,0.0954278,30.5369,2,21.124781354085748,115.71432001248951,19.9277896881104,2.9153928127454,13,-0.810600578784943,0.202496658911332,4.44083401028974
Papua New Guinea,2012,East Asia & Pacific,1.78156409666185,0.113842,33.5215,3.5,21.124781354085748,115.71432001248951,37.0596555013801,2.7860490568137,12.982,-0.832595944404602,0.135226482435046,4.53720508166969
Papua New Guinea,2013,East Asia & Pacific,1.05749757557005,0.1361,36.1328,5.1,21.124781354085748,115.71432001248951,19.9277896881104,2.70166347823205,12.978,-0.942215144634247,0.126069328063533,4.96031746031746
Papua New Guinea,2014,East Asia & Pacific,10.6031750853758,0.154867,39.4078,6.5,21.124781354085748,115.71432001248951,19.9277896881104,2.62396103229344,12.988,-0.77444064617157,0.126824295087963,5.22211720226843
Papua New Guinea,2015,East Asia & Pacific,3.8989789371627,0.171561,40.7171,7.9,21.124781354085748,115.71432001248951,19.9277896881104,2.54613840522555,13.012,-0.868986368179321,0.138228028178879,5.99595778127105
Paraguay,1995,Latin America & Caribbean,4.29466444194986,0.191356,0.343338075,7.93454,22.0208311357834,118.064074196549,44.4948806762695,2.39512785223415,52.131,-0.857977032661438,1.04280102601092,4.83999523263263
Paraguay,1996,Latin America & Caribbean,-0.760754495670795,0.191356,0.697419336,0.0204,22.1294363736811,103.035267206036,46.9779205322266,2.32519254374256,52.774,-0.663562595844269,1.42822235904122,4.83999523263263
Paraguay,1997,Latin America & Caribbean,1.91891657612904,0.191356,1.748338466,0.0996,22.9182364662212,95.9342762479745,50.4627914428711,2.25425084909918,53.414,-0.857977032661438,2.3170574100351,4.83999523263263
Paraguay,1998,Latin America & Caribbean,-2.08878505050501,0.191356,4.702393647,0.195,20.1120681390739,101.606320138559,54.6340599060059,2.17892340656023,54.054,-0.834110796451569,3.6779944686054,4.83999523263263
Paraguay,1999,Latin America & Caribbean,-3.39883387970877,0.191356,8.667097358,0.382,18.9705834507195,77.5552756906357,61.2352600097656,2.08244088073438,54.693,-0.857977032661438,0.986752370140912,4.83999523263263
Paraguay,2000,Latin America & Caribbean,-4.18580870385856,0.00294068,16.0916,0.747631,17.3392448147808,78.6447297611485,64.4096298217773,1.93460053752763,55.331,-0.989421188831329,1.21729436901028,4.83999523263263
Paraguay,2001,Latin America & Caribbean,-2.49369285917085,0.00578292,22.1679,1.09879,17.9677838077187,72.6056990118238,68.1916809082031,1.6877597301062,55.966,-0.857977032661438,1.16763488895181,4.83999523263263
Paraguay,2002,Latin America & Caribbean,-1.42073243570553,0.0095033,31.6844,1.79497,18.0997007043384,79.4415656482927,69.8106307983398,1.40951477388826,56.6,-1.12330663204193,1.25620797120523,4.83999523263263
Paraguay,2003,Latin America & Caribbean,3.04557479031354,0.00938714,33.237,2.11194,20.6270244034487,81.1273637701163,67.5210266113281,1.22988802352585,56.977,-1.05233979225159,-0.750191694990596,4.83999523263263
Paraguay,2004,Latin America & Caribbean,2.86510353489651,0.0566054,32.4609,3.45244,20.0681902485099,80.1044466155542,68.885986328125,1.15243910027232,57.305,-0.981866180896759,0.976461922292792,4.83999523263263
Paraguay,2005,Latin America & Caribbean,1.01015474976116,0.102788,34.6359,7.90701,20.9031844113431,85.0219636540457,68.879280090332,1.1059635782753,57.633,-0.963428318500519,0.067986029076693,4.83999523263263
Paraguay,2006,Latin America & Caribbean,3.72097911920059,0.108989,58.724,7.96207,21.9503842549058,84.7335313048126,68.669563293457,1.04172810758939,57.96,-0.971096038818359,1.39842122336644,9.5893494112923
Paraguay,2007,Latin America & Caribbean,4.39311756937708,0.154693,84.4403,11.21,21.3245681130039,79.0011374202968,69.0111694335938,0.980401604621513,58.286,-0.964514315128326,0.588024684579866,8.13047417698577
Paraguay,2008,Latin America & Caribbean,5.46828018339494,0.228019,103.156,14.27,22.2482943436606,80.777574657268,70.5332565307617,0.969992282647573,58.612,-0.910835206508636,1.61676150525948,10.1547846489023
Paraguay,2009,Latin America & Caribbean,-1.27522707842539,1.3654,99.0726,18.9,18.9159699698974,70.8419818624432,71.5204086303711,1.0219490065143,58.937,-0.857977032661438,0.753732300669792,2.59194673430567
Paraguay,2010,Latin America & Caribbean,9.80314731436218,1.55966,103.187,19.8,23.8349584406541,81.2575233746727,73.1651100594436,1.16985801191993,59.261,-0.830411493778229,2.68120712223198,4.65116279069767
Paraguay,2011,Latin America & Caribbean,2.91154988835602,2.0655,112.287,24.7635,24.6615700086435,78.4921238489348,75.882698059082,1.32708039585856,59.584,-0.800011336803436,1.85517209253018,8.25396825396826
Paraguay,2012,Latin America & Caribbean,-2.09516519055065,2.30883,115.206,29.34,21.2642113309923,74.7649574560794,82.8002090454102,1.40686361602641,59.907,-0.810820519924164,2.4700618016154,3.67591897974496
Paraguay,2013,Latin America & Caribbean,6.74651223749345,2.61726,117.9,36.9,22.0169832494239,73.3698713841075,68.7744216918945,1.43842436376869,60.197,-0.767023622989655,1.02726975371463,2.68385738718587
Paraguay,2014,Latin America & Caribbean,3.78558217228387,3.04993,120.354,43.0074,22.6588064100185,69.0837249631346,68.7744216918945,1.44981205714477,60.474,-0.604350566864014,2.41465507149564,5.02882767456759
Paraguay,2015,Latin America & Caribbean,1.46452366992229,3.49296,120.342,49.7163,21.8786824129486,66.9150655259573,68.7744216918945,1.46036822105512,60.75,-0.644359648227692,1.95747007180575,3.12900274473927
Peru,1995,Latin America & Caribbean,5.34941937026248,2.262515,0.300800992,0.0334,24.7391134430373,30.9272178475508,67.9743576049805,1.93836467845591,70.951,-0.588656902313232,4.79618741233796,3.39809194746301
Peru,1996,Latin America & Caribbean,0.883745825089093,2.262515,0.806879781,0.246,22.5867586979927,31.6542040912644,69.5675964355469,1.88065410074516,71.377,-0.696724593639374,6.282348119331,3.39809194746301
Peru,1997,Latin America & Caribbean,4.52636436123332,2.262515,1.662951236,0.403,23.7894193215196,33.4695458506827,69.7785491943359,1.84880202733493,71.798,-0.588656902313232,3.67902174881379,3.39809194746301
Peru,1998,Latin America & Caribbean,-2.18705299448793,2.262515,2.876425359,1.19,23.2049499956946,32.9530217853936,77.4557418823242,1.81901745317137,72.216,-0.738637685775757,2.96199214687156,3.39809194746301
Peru,1999,Latin America & Caribbean,-0.243054508218478,2.8569e-4,3.859914577,1.95,20.6612543344774,33.2057765558493,78.551513671875,1.72719734410339,72.631,-0.588656902313232,3.86553540501237,3.39809194746301
Peru,2000,Latin America & Caribbean,1.10433498225969,0.00405289,4.78924,3.07643,19.6279847605546,35.5380321623178,80.8428726196289,1.56043059120612,73.042,-0.718046724796295,1.56479019339424,3.39809194746301
Peru,2001,Latin America & Caribbean,-0.748837166204879,2.262515,6.65051,7.57876,18.1595051690983,35.0644014310212,83.8087387084961,1.3676462262452,73.448,-0.588656902313232,2.19922450158059,3.39809194746301
Peru,2002,Latin America & Caribbean,4.20293608263907,0.137059,8.45399,8.96695,17.9681458916088,35.2491813317695,85.1464004516602,1.19300655774598,73.85,-0.557922065258026,3.93562084538866,3.39809194746301
Peru,2003,Latin America & Caribbean,3.06117676528694,0.340487,10.6247,11.6,17.5102893749052,37.6246103251002,78.4806213378906,1.06536414066423,74.249,-0.588656902313232,2.27308642513175,3.39809194746301
Peru,2004,Latin America & Caribbean,3.93432882456604,0.817207,14.6938,14.1,16.8556825410753,41.9360782679273,81.8064575195312,0.980296012446146,74.644,-0.545422077178955,2.39489207548148,3.39809194746301
Peru,2005,Latin America & Caribbean,5.34332345958555,1.25483,19.8688,17.1,17.2838176822241,47.3573174768394,82.8499298095703,0.889996951132914,75.034,-0.700787901878357,3.39034816926813,3.39809194746301
Peru,2006,Latin America & Caribbean,6.68113849738523,1.71194,32.1983,20.7,19.6506023681318,51.7850560338442,85.8261795043945,0.791526842084803,75.421,-0.70465487241745,3.91065680458787,3.39809194746301
Peru,2007,Latin America & Caribbean,7.73406209571857,1.99861,54.0374,25.2,22.0323873215866,55.6881132836815,88.9029235839844,0.725382868960412,75.803,-0.751626133918762,5.37428655925625,3.39809194746301
Peru,2008,Latin America & Caribbean,8.4109066563893,2.52642,72.9545,30.57,26.178345935433,58.4337673899053,90.2652816772461,0.657968680657885,76.052,-0.730335593223572,5.74335697642786,3.39809194746301
Peru,2009,Latin America & Caribbean,0.473893281807491,2.8642,85.4778,31.4,19.9786779797935,48.1119296153519,93.8280029296875,0.617089075143821,76.241,-0.624266803264618,5.32237544034606,3.39809194746301
Peru,2010,Latin America & Caribbean,7.6277436246787,3.20602,100.1,34.77,23.7605090406542,51.6728089370033,96.13037109375,0.652636898148331,76.43,-0.566099524497986,5.73087732837535,3.39809194746301
Peru,2011,Latin America & Caribbean,5.53595626254707,4.13515,110.774,36.01,24.200875596397,55.9882802838607,97.5231475830078,0.746934823460309,76.617,-0.580825686454773,4.47262658184166,3.36931095333853
Peru,2012,Latin America & Caribbean,5.25513020005759,4.88246,99.4508,38.2,24.6060563122502,52.6198952632294,96.4381103515625,0.83691693370644,76.804,-0.58197021484375,7.36173683394684,3.61121294940168
Peru,2013,Latin America & Caribbean,4.90271487934022,5.40887,99.9174,39.2,25.5741818690255,49.7871424471444,101.583869934082,0.901339196033327,76.989,-0.574419617652893,4.75734900182415,2.76789666081998
Peru,2014,Latin America & Caribbean,1.36938882425959,5.86754,105.858,40.2447,24.6661205071214,46.8531210912899,99.8733825683594,0.994129278893009,77.173,-0.522552609443665,2.12302965027806,3.41194579807468
Peru,2015,Latin America & Caribbean,2.09361990664132,6.56473,112.405,40.8526,24.3051143583227,45.1627686891148,100.251571655273,1.12847381931302,77.357,-0.499649614095688,3.86551316954964,3.39809194746301
Philippines,1995,East Asia & Pacific,2.3606395486743,0.8364255,0.713153303,0.0286,21.7942950820214,57.3305579762779,74.843132019043,2.18824211617999,46.56,-0.46309170126915,1.74612997966882,3.02696391124798
Philippines,1996,East Asia & Pacific,3.44957899709138,0.8364255,1.351785776,0.0559,23.2823367017063,63.8553035508774,73.7158889770508,2.30364180162275,46.475,0.0745114460587502,1.60277940029249,3.02696391124798
Philippines,1997,East Asia & Pacific,2.74055980419841,0.8364255,1.847691816,0.137,24.0644880296074,77.2286459172662,72.8753204345703,2.35271515939024,46.39,-0.46309170126915,1.29853131183765,3.02696391124798
Philippines,1998,East Asia & Pacific,-2.98474954559696,0.8364255,2.327302138,1.1,19.9889156434332,80.077201518421,70.5079727172852,2.51478327457395,46.305,0.0272596124559641,3.0701111773194,3.02696391124798
Philippines,1999,East Asia & Pacific,0.738331283023413,0.8364255,3.737724571,1.43,16.2006540383433,77.1614937122172,69.9469299316406,2.55605721072455,46.22,-0.46309170126915,2.13567999418902,3.02696391124798
Philippines,2000,East Asia & Pacific,1.9282797124846,0.8364255,8.1059,1.98225,15.684364157955,85.1533684600039,76.88964462280275,2.37926588939747,46.135,-0.38852921128273,1.77722452613512,3.02696391124798
Philippines,2001,East Asia & Pacific,0.800810377832349,0.0122848,14.9373,2.52401,18.9451758766766,84.9003886237531,70.5786285400391,2.20604531885261,46.05,-0.46309170126915,0.96298544393499,3.02696391124798
Philippines,2002,East Asia & Pacific,1.63440956717702,0.0252802,18.5184,4.33228,20.4591371369749,83.8448040937789,74.9138336181641,2.02766985591781,45.965,-0.386543154716492,2.09827504516588,3.02696391124798
Philippines,2003,East Asia & Pacific,3.02447664962099,0.0649107,26.5656,4.85767,19.5287356084063,87.5746443636636,76.8219680786133,1.98211355051959,45.88,-0.550385236740112,0.565263243432102,3.02696391124798
Philippines,2004,East Asia & Pacific,4.51829535753411,0.103016,38.1227,5.24363,20.731007446127,87.1252848232048,78.5408630371094,1.94326756715565,45.795,-0.628952264785767,0.623144777963454,3.02696391124798
Philippines,2005,East Asia & Pacific,3.00922096669444,0.139747,39.5144,5.39764,18.5665300720434,83.8456745708051,78.3063812255859,1.85941217176991,45.71,-0.333545029163361,1.54906009249231,3.02696391124798
Philippines,2006,East Asia & Pacific,3.55972238279863,0.296093,47.8934,5.74059,16.0153377703844,80.8505386728775,76.9573211669922,1.68208380821541,45.625,-0.406893372535706,2.12091886479217,3.02696391124798
Philippines,2007,East Asia & Pacific,4.68750495300476,0.544771,62.9643,5.97,16.1286471132386,73.6449799920629,77.0709991455078,1.73463407300361,45.54,-0.46309170126915,1.87121245887706,3.02696391124798
Philippines,2008,East Asia & Pacific,2.51657128580275,1.12808,73.482,6.22,18.9671469154789,67.6810707730401,78.008903503418,1.76733466433421,45.455,-0.550221860408783,0.737800589215242,3.02696391124798
Philippines,2009,East Asia & Pacific,-0.362955289837316,1.82489,80.084,9,17.4317211991991,60.8865907869758,80.1762771606445,1.801550616238,45.371,-0.574997305870056,1.17324821246427,3.02696391124798
Philippines,2010,East Asia & Pacific,5.15869430276467,0.8364255,86.3116,25,20.4417711390659,66.1042785137797,76.88964462280275,2.04795425200975,45.332,-0.553793609142303,0.513698049517659,3.02696391124798
Philippines,2011,East Asia & Pacific,1.83760514144211,1.82293,95.8688,29,20.7399365678349,60.7958366999075,76.88964462280275,1.96473852483036,45.522,-0.506389260292053,0.856963002985963,4.71841704718414
Philippines,2012,East Asia & Pacific,4.8407653397621,2.14284,101.8,30.8,19.5607279687897,57.8420055133082,76.88964462280275,1.94226237851608,45.712,-0.522410273551941,1.22763000703119,3.02696391124798
Philippines,2013,East Asia & Pacific,4.76266633818079,2.52047,100.732,32.7,20.642224107669,55.8247812320298,76.88964462280275,1.87971579705684,45.903,-0.469005644321442,1.31642638378197,2.58268766141799
Philippines,2014,East Asia & Pacific,4.61514068278228,2.79472,107.284,34.7,20.9239704373705,57.4681720875945,81.5640314318642,1.64283283802775,46.093,-0.369522929191589,1.92937522802216,3.59782343864207
Philippines,2015,East Asia & Pacific,4.7872505574235,2.7537,111.893,36.9,21.3409478711064,59.1415921053094,82.0085254812081,1.47875384302116,46.284,-0.417368292808533,1.84018010717942,0.674192536845415
Poland,1995,Europe & Central Asia,7.78327567268047,11.7452,0.19530244,0.648,19.862521327671,43.5552180979904,100.6077041625975,0.13572103385363,61.493,0.670436203479767,2.56163380699288,27.951388563304
Poland,1996,Europe & Central Asia,6.01319811600105,11.7452,0.56482304,1.3,21.8581629640564,45.3767344453465,100.6077041625975,0.0760741823645528,61.538,0.767495036125183,2.79828077717913,19.7949669196707
Poland,1997,Europe & Central Asia,6.28931151450062,11.7452,2.115317351,2.07,23.7783189882881,50.376378640536,100.6077041625975,0.0654553694247315,61.583,0.670436203479767,3.07078506843855,14.9131586149599
Poland,1998,Europe & Central Asia,4.58421234371184,11.7452,5.023560454,4.1,25.2181635520769,56.5460556555084,100.6077041625975,0.0357533013623718,61.627,0.798767924308777,3.64155485442631,11.5978554257235
Poland,1999,Europe & Central Asia,4.70787806733438,11.7452,10.3154857,5.46,25.5001823677686,53.8980187624686,100.6077041625975,-0.0083027528251411,61.672,0.670436203479767,4.33907837915662,7.15407291179862
Poland,2000,Europe & Central Asia,5.75502267661936,11.7452,17.6355,7.28543,24.6999676719407,60.6107209423297,100.596076965332,-1.04433539837844,61.716,0.633313119411469,5.39740366105294,9.90017538843064
Poland,2001,Europe & Central Asia,1.26167597595419,0.0313747,26.1578,9.90067,20.6408974856903,57.8785312712895,101.693962097168,-0.0275871247282958,61.761,0.670436203479767,2.95949603020482,5.40833545566148
Poland,2002,Europe & Central Asia,1.94840486282048,0.318299,36.3554,21.15,18.5444793558839,60.7967990573911,103.719223022461,-0.0463189372499392,61.787,0.670436203479767,2.04862965818155,1.90528215048056
Poland,2003,Europe & Central Asia,3.59326547651193,0.512393,45.5487,24.87,18.9111542221715,69.2134479841788,106.250358581543,-0.067492701646486,61.676,0.510291218757629,2.45743497066474,0.682701375787675
Poland,2004,Europe & Central Asia,5.15230495657681,2.29479,60.5123,32.53,20.4890653221513,70.9815765694162,98.4879837036133,-0.0585127351273288,61.564,0.41630694270134,5.41150845702569,3.38264681884692
Poland,2005,Europe & Central Asia,3.30621477152089,2.47915,76.5033,38.81,20.1073600639489,70.3114790902584,101.085952758789,-0.043948953332248,61.452,0.470091372728348,3.59641795552772,2.18379872390258
Poland,2006,Europe & Central Asia,6.26942932351373,7.64661,96.5178,44.58,21.9561662978922,77.7008035402352,100.597557067871,-0.0633705742926632,61.341,0.382761627435684,6.20790606582043,1.28469394366408
Poland,2007,Europe & Central Asia,6.81843988104569,10.9783,108.859,48.6,25.4186459060222,80.745399056691,100.348258972168,-0.0543050208038707,61.229,0.409072279930115,5.82502177093229,2.45874312385402
Poland,2008,Europe & Central Asia,4.36953645222033,11.7452,115.608,53.13,24.7561450970576,80.5746815569207,99.9508209228516,0.0136373796827091,61.116,0.550622165203094,2.7209993736918,4.16497193524764
Poland,2009,Europe & Central Asia,2.54561682473884,14.7255,117.906,58.97,20.7579141114998,74.9685965264269,99.6487579345703,0.067763227021235,61.004,0.645846784114838,3.18105494953636,3.79539242483405
Poland,2010,Europe & Central Asia,3.46400853867873,15.3785,123.249,62.32,20.8586688863455,82.2258523219922,100.207778930664,-0.285609121534849,60.892,0.712359011173248,3.94489462074706,2.58069370250543
Poland,2011,Europe & Central Asia,5.19888222323388,18.2475,131.28,61.95,22.3450463094694,86.9236892837618,100.617851257324,0.0537697088781007,60.78,0.794908702373505,3.57128957712437,4.23940149625938
Poland,2012,Europe & Central Asia,1.51202436704637,18.008,141.41,62.31,20.8019518666142,88.8299033066583,100.56485748291,-2.39076003298365e-4,60.654,0.817868530750275,1.52886091421625,3.56037151702789
Poland,2013,Europe & Central Asia,0.745031977271424,18.3774,148.912,62.8492,19.1280449978263,90.4175072415629,111.516960144043,-0.0603600174744649,60.529,0.839544832706451,0.258983446617592,0.991982606332409
Poland,2014,Europe & Central Asia,3.99831832124629,18.9046,148.713,66.5987,20.8272789201168,92.0340197113178,110.031021118164,-0.0748462292920506,60.403,0.87160587310791,3.85089176515991,0.0538213132399892
